INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : HUANCANO-ICA
CODIGO  : PRS2
LATITUD : -13.642
LONGITUD: -75.545

2. SISMO
FECHA LOCAL     : 2021/01/20
HORA LOCAL      : 19:27:46
LATITUD         : -15.04
LONGITUD        : -75.62
PROFUNDIDAD     : 36 km
MAGNITUD        : M5.2
DIST. EPICENTRAL: 155.9 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/01/21 00:27:57  UTC
NUMERO DE MUESTRAS         : 10001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   1.2213     1.9226        2.3486

              Z              N              E
      -0.048481      -0.029363       0.037016
       0.030724       0.016550       0.016828
       0.046695       0.111456      -0.007399
      -0.028517       0.013963       0.066584
       0.084804       0.036161      -0.142196
      -0.052603      -0.030232       0.158185
      -0.030021       0.055960       0.023761
       0.130843       0.118417      -0.134586
      -0.009909      -0.068435       0.188557
      -0.090059       0.059092      -0.092866
       0.077865       0.015167      -0.009871
       0.046677       0.034544       0.080072
      -0.022062       0.089175      -0.043705
       0.045004      -0.035064       0.011520
       0.005415       0.030449      -0.010331
       0.034029       0.032629       0.043168
       0.005588       0.061359      -0.034234
       0.015704       0.012222      -0.014964
       0.055271       0.003255      -0.016388
      -0.046840       0.061451       0.036328
       0.029687       0.051509       0.023028
       0.117735       0.021215      -0.035984
      -0.074342      -0.018489       0.084774
      -0.003315       0.127031      -0.071870
       0.146717       0.008315       0.046305
      -0.061902      -0.042321       0.084187
       0.036814       0.086695      -0.117137
       0.039584       0.030768       0.123646
      -0.045893       0.076670      -0.001607
       0.102615      -0.015600      -0.050760
      -0.000360      -0.034994       0.035363
      -0.026812       0.095385      -0.003415
       0.066345       0.081611       0.082321
       0.066201      -0.013957      -0.067696
      -0.053161      -0.083341       0.046098
       0.023363       0.049602      -0.024670
       0.070797       0.136577       0.030958
       0.000409       0.028484       0.104056
       0.083073      -0.039716      -0.151174
      -0.079890      -0.027600       0.088201
       0.006580       0.108514       0.013435
       0.141207       0.118976       0.020618
      -0.033054      -0.057397       0.017068
      -0.025881      -0.037767      -0.069660
       0.005176       0.075338       0.085753
       0.046372       0.112057      -0.045230
       0.077740       0.000624       0.079703
      -0.030425      -0.066450      -0.059574
      -0.036025       0.067840      -0.021602
       0.102280       0.125518       0.112694
       0.077251       0.041241      -0.094177
      -0.061339      -0.093106       0.083154
      -0.013591       0.043847      -0.032591
       0.080187       0.121490      -0.001430
       0.015362      -0.021673       0.063206
       0.039263       0.035632      -0.137732
      -0.020313       0.013545       0.088238
      -0.042740       0.063431       0.036902
       0.171969       0.040352      -0.016909
       0.009145      -0.080789      -0.019457
      -0.048899       0.059523      -0.057923
       0.060336       0.111998       0.124314
       0.016798       0.024796      -0.021083
       0.061252      -0.094060      -0.006233
      -0.040497       0.026598      -0.010518
       0.005307       0.168724       0.014154
       0.086537       0.070002       0.120601
       0.019131      -0.075506      -0.092844
      -0.064281      -0.093314       0.029695
       0.024954       0.190001      -0.021941
       0.109512       0.188873       0.021059
      -0.041534      -0.069088       0.109389
       0.014683      -0.105391      -0.156419
