INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : UNALM-LIMA
CODIGO  : UNAL
LATITUD : -12.085
LONGITUD: -76.948

2. SISMO
FECHA LOCAL     : 2021/11/28
HORA LOCAL      : 05:52:12
LATITUD         : -4.44
LONGITUD        : -77
PROFUNDIDAD     : 131 km
MAGNITUD        : M7.5
DIST. EPICENTRAL: 851.1 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/11/28 10:53:41  UTC
NUMERO DE MUESTRAS         : 25001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   2.3063     4.4355        3.1813

              Z              N              E
      -0.000419       0.001527       0.001712
       0.000164       0.001509       0.001197
       0.000740       0.001795       0.000507
      -0.000660       0.002243       0.001036
      -0.000110       0.001984       0.001199
       0.000038       0.001771       0.001035
      -0.000389       0.002009       0.001451
      -0.000163       0.002002       0.001019
      -0.000141       0.001993       0.001734
       0.000333       0.001771       0.001204
      -0.000218       0.002544       0.001545
      -0.000602       0.002678       0.001650
       0.000075       0.002028       0.000774
      -0.000433       0.002491       0.001233
      -0.000353       0.001956       0.000993
       0.000599       0.001539       0.001239
       0.000521       0.002010       0.000988
      -0.000416       0.002002       0.001518
      -0.000110       0.002259       0.001153
       0.000295       0.001961       0.000569
      -0.000416       0.001800       0.001459
      -0.000116       0.002221       0.001006
       0.000324       0.001757       0.001750
       0.000333       0.002022       0.001435
       0.000057       0.002243       0.001265
      -0.000133       0.001967       0.001191
       0.000066       0.001524       0.000771
      -0.000135       0.001743       0.001242
       0.000331       0.001249       0.001235
       0.000079       0.001563       0.001500
       0.000363       0.002240       0.001442
       0.000559       0.001975       0.001008
       0.000331       0.001778       0.001495
       0.000337       0.002255       0.001465
       0.000319       0.002238       0.001494
       0.000099       0.002237       0.001452
       0.000605       0.001720       0.000979
       0.000535       0.001535       0.001010
       0.000106       0.001743       0.001214
       0.000325       0.001779       0.000734
       0.000088       0.002251       0.001023
       0.000360       0.002231       0.001206
       0.000558       0.001986       0.001011
       0.000070       0.001749       0.001491
       0.000127       0.001761       0.001451
       0.000559       0.001730       0.000979
       0.000085       0.001255       0.001002
       0.000346       0.001546       0.001245
      -0.000219       0.001991       0.001472
      -0.000594       0.002005       0.001230
      -0.000196       0.001975       0.001768
      -0.000596       0.001493       0.001634
       0.000599       0.001541       0.000524
       0.000030       0.002262       0.001253
      -0.000104       0.002206       0.001215
       0.000051       0.002037       0.001237
       0.000163       0.002737       0.000963
       0.000759       0.002445       0.001021
      -0.000390       0.001732       0.001191
       0.000367       0.001803       0.000491
       0.000045       0.002736       0.000770
       0.000146       0.002177       0.000972
       0.000280       0.001530       0.001007
      -0.000107       0.002010       0.001215
       0.000289       0.001965       0.000992
      -0.000639       0.001505       0.001237
       0.000140       0.001776       0.001233
       0.000032       0.001976       0.001482
      -0.000082       0.001752       0.001196
       0.000531       0.001730       0.001008
      -0.000114       0.001248       0.000935
       0.000826       0.001547       0.000271
      -0.000219       0.001975       0.001013
      -0.000067       0.001752       0.000951
       0.000262       0.001729       0.001037
      -0.000349       0.001244       0.001709
       0.000057       0.001279       0.001462
      -0.000080       0.001493       0.001210
       0.001035       0.001251       0.001004
      -0.000445       0.001544       0.001479
       0.000192       0.001967       0.001200
       0.000214       0.001502       0.000989
      -0.000791       0.001762       0.000706
       0.000830       0.001734       0.000527
       0.000040       0.001760       0.001257
      -0.000119       0.002012       0.001718
      -0.000178       0.002482       0.001440
      -0.000120       0.001944       0.001264
      -0.000190       0.001798       0.001692
      -0.000072       0.002475       0.000958
       0.000786       0.002208       0.001006
      -0.000166       0.001456       0.000950
      -0.000145       0.001044       0.000759
      -0.000113       0.001773       0.000968
       0.000829       0.002253       0.000733
      -0.000503       0.002455       0.000741
      -0.000756       0.001711       0.001010
       0.000524       0.001520       0.001467
      -0.000367       0.001467       0.001211
       0.000323       0.001302       0.001243
      -0.000937       0.002235       0.001192
      -0.000272       0.001435       0.000746
       0.000500       0.001608       0.001263
      -0.000348       0.002657       0.001708
       0.000321       0.001504       0.001440
      -0.000411       0.002270       0.000703
      -0.000107       0.001926       0.000528
       0.000065       0.001807       0.001238
      -0.000400       0.002165       0.001203
      -0.000368       0.001008       0.000981
       0.000107       0.001813       0.000979
       0.000092       0.002167       0.000978
       0.000377       0.001255       0.000986
       0.000548       0.001510       0.001235
      -0.000146       0.001487       0.001199
       0.000389       0.001502       0.000716
       0.000538       0.001497       0.000494
      -0.000141       0.001764       0.000754
       0.000117       0.001979       0.000970
       0.000344       0.001995       0.001004
       0.000061       0.001966       0.001743
      -0.000362       0.001755       0.001645
       0.000362       0.001968       0.000472
       0.000050       0.001211       0.000788
      -0.000364       0.001316       0.001462
       0.000118       0.001950       0.001473
       0.000340       0.001519       0.001445
       0.000073       0.002247       0.000966
      -0.000391       0.001945       0.000989
      -0.000118       0.001766       0.000958
      -0.000200       0.001981       0.000737
      -0.000845       0.002261       0.001002
       0.000134       0.002434       0.001473
       0.000063       0.001738       0.001166
      -0.000132       0.002281       0.000236
      -0.000422       0.002683       0.000801
      -0.000328       0.002238       0.001701
       0.000319       0.002466       0.001456
      -0.000141       0.001951       0.001474
       0.000112       0.001758       0.001454
       0.000097       0.001983       0.001201
       0.000097       0.001973       0.000714
      -0.000153       0.001731       0.000758
      -0.000132       0.001736       0.000948
      -0.000155       0.001480       0.000484
      -0.000122       0.001782       0.000751
       0.000090       0.002202       0.000977
      -0.000141       0.001719       0.001233
       0.000122       0.001496       0.001197
       0.000072       0.001759       0.000980
      -0.000102       0.001967       0.000964
       0.000585       0.001732       0.000995
      -0.000190       0.001744       0.001197
      -0.000066       0.001999       0.000718
       0.000549       0.002213       0.000731
       0.000144       0.001696       0.000460
       0.000818       0.001268       0.000527
      -0.000187       0.001734       0.001225
      -0.000080       0.001203       0.001209
       0.000316       0.001031       0.001225
       0.000130       0.001232       0.001204
       0.000324       0.001534       0.000968
      -0.000144       0.001672       0.000983
      -0.000143       0.001054       0.001225
      -0.000111       0.002522       0.001199
       0.000605       0.002660       0.000988
       0.000042       0.001964       0.001770
      -0.000330       0.001462       0.002399
       0.000329       0.001269       0.001435
      -0.000429       0.001739       0.001481
      -0.000855       0.001741       0.000886
      -0.000350       0.002538       0.000032
       0.000100       0.003148       0.000739
       0.000128       0.001935       0.000994
       0.000596       0.001779       0.001458
       0.000062       0.002468       0.001201
      -0.000096       0.001913       0.000951
       0.000046       0.001280       0.000763
      -0.000846       0.001980       0.001717
       0.000416       0.001724       0.000890
       0.000257       0.002277       0.000833
      -0.000297       0.002675       0.001886
       0.000806       0.002224       0.000724
      -0.000436       0.002208       0.001226
      -0.000582       0.001982       0.000412
      -0.000137       0.002220       0.000585
       0.000124       0.001680       0.001664
       0.000081       0.001268       0.001231
      -0.000115       0.001460       0.001147
       0.000077       0.001280       0.000012
      -0.000906       0.002234       0.001277
