INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : CANETE-LIMA
CODIGO  : SVIC
LATITUD : -13.075
LONGITUD: -76.387

2. SISMO
FECHA LOCAL     : 2021/11/28
HORA LOCAL      : 05:52:12
LATITUD         : -4.44
LONGITUD        : -77
PROFUNDIDAD     : 131 km
MAGNITUD        : M7.5
DIST. EPICENTRAL: 963.6 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/11/28 10:53:46  UTC
NUMERO DE MUESTRAS         : 30001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   3.0951     5.0908        5.1388

              Z              N              E
      -0.007263       0.007661       0.027795
       0.001238       0.016748       0.016986
      -0.006705      -0.009487       0.007278
      -0.022246       0.001971       0.008196
      -0.031536      -0.002963      -0.002388
      -0.031442      -0.008714       0.027192
      -0.013871      -0.014248       0.037970
       0.000499       0.008944      -0.002309
      -0.002031      -0.004688       0.023687
      -0.012447      -0.001975       0.032737
      -0.022981       0.021892       0.007044
      -0.014078      -0.009240      -0.001122
      -0.021191       0.002703       0.005490
      -0.029192      -0.005503       0.028389
      -0.002825       0.017628       0.026319
       0.006653       0.012451       0.000313
      -0.004087      -0.021878       0.000829
      -0.016005      -0.000177       0.031522
      -0.002599       0.006003       0.034388
       0.007918      -0.002444       0.020398
      -0.013296      -0.010777       0.008432
      -0.025937       0.001275       0.004580
      -0.030462       0.003832       0.006265
      -0.015383       0.007849       0.019799
      -0.006463      -0.009845       0.021688
      -0.008220       0.003720       0.032555
      -0.009493       0.008162       0.042715
      -0.015895      -0.011262       0.000858
       0.006417       0.013538      -0.009404
      -0.019034      -0.008863       0.006945
      -0.047557       0.004025       0.027812
      -0.013664      -0.000481       0.021472
      -0.010979      -0.015828       0.015262
      -0.010561       0.022849       0.025079
      -0.002095       0.007402      -0.000413
      -0.010584       0.003486      -0.001952
      -0.005860      -0.005040       0.010248
       0.003387      -0.011873       0.027517
      -0.005757       0.005568       0.037335
      -0.018957      -0.011370       0.029807
      -0.013439      -0.005656       0.006552
      -0.009727       0.005871      -0.007077
      -0.014950      -0.001270       0.018803
      -0.021060       0.001749       0.025986
      -0.015241       0.003118       0.019015
      -0.003111      -0.001457       0.017357
      -0.018083       0.001025       0.014748
      -0.030563      -0.003010       0.019675
      -0.012881       0.003658       0.014168
      -0.007772       0.015730       0.002188
      -0.010157      -0.005745       0.014040
       0.001347      -0.006063       0.019874
      -0.001403      -0.013141       0.023469
      -0.012487      -0.000122       0.017025
      -0.012356       0.023502       0.000220
      -0.015462      -0.006538       0.010037
      -0.018262       0.004411       0.011368
      -0.012141      -0.003603       0.030557
      -0.007083      -0.016554       0.038391
      -0.006182      -0.002030       0.008585
      -0.017140      -0.019425       0.015140
      -0.025039      -0.000088       0.020696
      -0.028748       0.020305       0.011851
      -0.017687       0.011654       0.017277
      -0.006639       0.006225       0.018063
      -0.013525       0.005074       0.013557
       0.008549       0.008909       0.007673
       0.009843       0.008256       0.010591
      -0.013780       0.000038       0.014636
      -0.020373      -0.004554       0.011210
      -0.021087      -0.010678       0.017991
      -0.011517      -0.029197       0.026789
      -0.005653      -0.007002       0.013020
      -0.005579       0.006514       0.000880
      -0.020918      -0.008742       0.014861
      -0.023491       0.010174       0.022731
      -0.016690       0.017780       0.022653
      -0.011761       0.022110       0.024957
       0.000723       0.006800       0.020260
      -0.011313      -0.015356       0.014819
      -0.006843      -0.011299       0.001999
      -0.012189      -0.015603       0.010625
      -0.031145       0.010029       0.038751
