INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : SAYAN-LIMA
CODIGO  : SAYH
LATITUD : -11.133
LONGITUD: -77.192

2. SISMO
FECHA LOCAL     : 2021/04/19
HORA LOCAL      : 23:53:29
LATITUD         : -12.61
LONGITUD        : -76.87
PROFUNDIDAD     : 44 km
MAGNITUD        : M5
DIST. EPICENTRAL: 168.1 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/04/20 04:53:39  UTC
NUMERO DE MUESTRAS         : 11001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   2.8068     6.5484        5.9908

              Z              N              E
      -0.001389       0.000502       0.001117
       0.001607       0.001113      -0.002809
       0.000704      -0.001332      -0.001062
      -0.001599       0.000687       0.002841
      -0.000482       0.001768       0.000063
       0.001055       0.001251      -0.004417
      -0.000471      -0.000212      -0.000005
      -0.001256      -0.000384       0.002591
       0.000930      -0.000956      -0.002158
       0.000436       0.000340      -0.001305
      -0.001791       0.003924       0.002621
      -0.000018       0.000337       0.000314
       0.001086      -0.001222      -0.003883
       0.000795       0.000467       0.001475
      -0.001196      -0.002757       0.003502
      -0.000917      -0.001761      -0.002469
       0.001828       0.004297      -0.003889
       0.000471       0.001937      -0.000317
      -0.001612      -0.002564       0.003204
      -0.000975       0.000071      -0.002138
       0.000822       0.003233      -0.003376
      -0.000697       0.001078       0.002608
      -0.000756      -0.002376       0.000153
       0.000343      -0.000981      -0.002236
      -0.000157       0.001044      -0.001250
      -0.001162       0.001067       0.000734
      -0.001231       0.000465       0.000712
       0.001162      -0.000541      -0.002045
       0.000990       0.002623       0.000131
      -0.000905       0.000985       0.002756
      -0.001013      -0.003043      -0.001157
       0.000619      -0.000465      -0.005360
      -0.000753       0.002010      -0.000224
      -0.001432       0.000403       0.002857
       0.001377      -0.001562      -0.001414
       0.000200       0.000953      -0.001141
      -0.002082       0.001936       0.001954
      -0.001219       0.000568       0.001328
       0.001144       0.001108      -0.004606
       0.000468       0.001207      -0.001558
      -0.001305      -0.001255       0.004411
      -0.000063      -0.000914      -0.000674
       0.000056       0.002747      -0.004656
      -0.000854      -0.000177      -0.000713
      -0.000300      -0.001930       0.003926
       0.000598       0.001617      -0.001658
      -0.000178       0.001416      -0.003444
      -0.000854      -0.000448       0.001701
      -0.000834      -0.001176       0.001733
       0.000193      -0.000750      -0.001514
       0.000235       0.003713      -0.003603
      -0.002370       0.003875       0.001392
      -0.001130      -0.002752       0.002826
       0.002090      -0.002382      -0.002184
       0.000679       0.001390      -0.001772
      -0.001815       0.002155       0.002311
      -0.000214      -0.001034      -0.001647
       0.001256      -0.000364      -0.003407
      -0.000930       0.004225       0.003204
      -0.000732       0.000965       0.001822
       0.000580      -0.002174      -0.001832
       0.000130       0.002140      -0.002781
      -0.000199       0.001052      -0.000016
      -0.001557      -0.001315       0.003344
       0.000495      -0.000149      -0.003613
       0.000142       0.001185      -0.004813
      -0.002458       0.002351       0.003618
       0.001040      -0.002311       0.004348
       0.001903      -0.001526      -0.005287
      -0.001445       0.003451      -0.004367
      -0.001946       0.000296       0.005603
       0.000969      -0.002538       0.001291
       0.001183      -0.000269      -0.005543
      -0.001614       0.002033       0.000815
      -0.000451       0.000900       0.003957
       0.001015      -0.000835      -0.004046
      -0.000914       0.001667      -0.003475
      -0.001033       0.001269       0.004540
      -0.000081      -0.002842      -0.000328
       0.001168       0.000625      -0.005560
       0.000958       0.003581      -0.000736
      -0.001600      -0.000124       0.004015
      -0.000219      -0.002847      -0.000536
       0.000470      -0.000408      -0.005502
      -0.001558       0.002360       0.001263
      -0.000026      -0.001239       0.004010
       0.000575       0.000313      -0.002847
       0.000376       0.002676      -0.005189
      -0.000442       0.001214       0.001663
      -0.000754      -0.001315       0.003017
       0.000586      -0.001885      -0.002668
      -0.000678       0.003087      -0.002258
      -0.001040       0.001222       0.002667
      -0.000088      -0.002553      -0.000021
       0.000080       0.000564      -0.005073
      -0.001151       0.003353       0.000200
      -0.001265      -0.000877       0.002416
       0.000174      -0.001402      -0.001535
       0.000867       0.001758      -0.004360
       0.000552       0.001569       0.001807
      -0.000892       0.001643       0.004351
      -0.000776      -0.001996      -0.004756
       0.000393      -0.000649      -0.005099
       0.000598       0.001911       0.002395
      -0.000178       0.000608       0.003921
      -0.001102       0.002026      -0.004448
      -0.001070      -0.000164      -0.001466
      -0.000039      -0.002796       0.003966
       0.000530       0.000018      -0.003784
      -0.001386       0.002748      -0.004694
      -0.001002       0.001897       0.001724
       0.000137      -0.001325       0.005783
       0.000638      -0.001864      -0.002789
       0.000024       0.003836      -0.005760
      -0.001307       0.000808       0.002326
      -0.000605      -0.004944       0.003581
      -0.001107      -0.000088      -0.002887
       0.000005       0.004435      -0.004227
       0.001023       0.001704       0.005110
      -0.000930      -0.003388      -0.001002
      -0.001517      -0.000833      -0.006252
      -0.000062       0.003707       0.002082
       0.000063       0.001269       0.003142
      -0.000566      -0.002635      -0.001083
       0.000127      -0.000403      -0.004604
      -0.000394       0.002896       0.001269
      -0.000597      -0.000640       0.003749
