INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : NASCA-ICA
CODIGO  : NASC
LATITUD : -14.823
LONGITUD: -74.939

2. SISMO
FECHA LOCAL     : 2021/08/09
HORA LOCAL      : 16:03:20
LATITUD         : -14.8
LONGITUD        : -76.31
PROFUNDIDAD     : 32 km
MAGNITUD        : M5.4
DIST. EPICENTRAL: 147.6 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/08/09 21:03:35  UTC
NUMERO DE MUESTRAS         : 9201
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   1.5415     2.8386        2.7663

              Z              N              E
       0.009799      -0.002513       0.003709
       0.006282      -0.004323      -0.001767
      -0.008132       0.020634      -0.017581
      -0.002467      -0.000373       0.004281
      -0.001061      -0.005904       0.002196
       0.013709       0.002338      -0.000392
       0.004087      -0.004314       0.005074
      -0.003182      -0.002330      -0.008553
       0.003461      -0.007056       0.012068
       0.004013       0.003809      -0.001645
       0.007402       0.004276      -0.019019
      -0.016024       0.020753      -0.000115
      -0.010398       0.001224       0.009262
       0.003748      -0.009681       0.016102
       0.006710      -0.006245      -0.003966
       0.009715      -0.008496      -0.020287
      -0.009851       0.007115      -0.005034
      -0.007706      -0.004112       0.005458
       0.007103       0.005405       0.023709
       0.003443       0.008807       0.000281
       0.003629      -0.000467      -0.024740
      -0.003399      -0.002983       0.016265
      -0.009000      -0.004914       0.010335
       0.014271      -0.012558      -0.002084
      -0.002589       0.003946      -0.001378
      -0.007028       0.005445      -0.016424
       0.001633      -0.004623       0.006760
      -0.004258       0.011380       0.007796
       0.007853      -0.000935      -0.005921
      -0.007355       0.002210      -0.003195
       0.002145      -0.006829      -0.014159
       0.001169      -0.014169       0.006995
      -0.001921       0.000107       0.013675
       0.011786       0.010220      -0.001399
      -0.008220       0.015205       0.016496
      -0.002133       0.004428      -0.002202
       0.013461      -0.007962      -0.001968
      -0.007280      -0.003875      -0.006505
      -0.011646       0.009690      -0.004905
      -0.001921      -0.006059       0.029688
       0.004720      -0.006108      -0.014178
       0.011040      -0.002625      -0.011435
      -0.013158       0.005171       0.009041
      -0.008164       0.010462      -0.014206
       0.007299      -0.000072       0.009996
       0.011958      -0.000450       0.002272
       0.007683      -0.000047      -0.009294
      -0.015109       0.008257       0.007359
      -0.001719      -0.003704       0.003866
       0.010519      -0.008892       0.002524
       0.007815      -0.007841      -0.012918
       0.002788       0.000873      -0.001998
      -0.012474       0.005511       0.017715
      -0.008604       0.000204      -0.004878
       0.013876       0.004834      -0.008093
      -0.002568       0.004658      -0.009913
      -0.009283       0.003613      -0.001204
       0.005069      -0.008058       0.020142
      -0.000221      -0.010885      -0.005358
       0.009001      -0.005096      -0.005306
      -0.001410       0.008569       0.013043
      -0.011433       0.006152      -0.001596
       0.005748      -0.001085       0.002996
       0.005387      -0.003689      -0.008021
      -0.008655       0.005858      -0.010965
       0.000043       0.005416       0.017313
      -0.000045      -0.012687       0.004608
       0.000379      -0.001649      -0.007043
       0.009543       0.001937      -0.005078
      -0.004481       0.011986      -0.008525
      -0.007602      -0.001596       0.011591
       0.001162      -0.012199       0.010982
       0.005221      -0.003928       0.000462
      -0.006014       0.010839       0.002992
      -0.005329       0.019216      -0.005028
      -0.000558       0.000015       0.007617
       0.005175      -0.007178      -0.000603
       0.012682      -0.014402      -0.014297
      -0.002141       0.007238      -0.004955
      -0.009893       0.006816      -0.001213
      -0.004195      -0.003539       0.008224
       0.008103      -0.000307       0.004559
      -0.000848      -0.000136      -0.001186
      -0.007258       0.002575      -0.006617
       0.002275      -0.005814       0.006401
       0.009356       0.000442       0.010837
       0.006598       0.002441      -0.002556
      -0.011674       0.005462      -0.000224
      -0.004723      -0.003409      -0.002805
       0.005040      -0.007129       0.003017
       0.005447       0.001608       0.001108
      -0.000044       0.004262       0.000877
      -0.010975       0.002847       0.007400
       0.002445       0.002135      -0.000657
       0.012072      -0.005961      -0.007091
       0.001257       0.000704      -0.007091
      -0.012318       0.007877      -0.001618
      -0.008882      -0.004282       0.001706
       0.012637       0.000772       0.000765
       0.007980      -0.005325      -0.000585
      -0.007466       0.009677      -0.003628
      -0.007756       0.007486      -0.000263
       0.002488      -0.010358       0.004780
       0.014486      -0.007425      -0.002387
       0.009276      -0.000426      -0.005842
      -0.008645       0.016943       0.004605
      -0.013633      -0.004541       0.005398
       0.008894      -0.017059      -0.005283
       0.004129      -0.001000      -0.012688
      -0.010581       0.006540      -0.003179
      -0.006783       0.006142       0.024620
       0.005665       0.000970       0.015770
       0.015553      -0.005266      -0.011035
      -0.006161       0.004156      -0.000978
      -0.008312       0.003740       0.001272
       0.000706      -0.004841       0.000967
       0.009991       0.000567       0.007679
       0.003875       0.000967      -0.004489
      -0.018115       0.012828      -0.001565
      -0.001935      -0.003093       0.007092
       0.009456      -0.011355      -0.000501
      -0.000724       0.000867      -0.003856
       0.000438       0.002485      -0.006195
       0.001864       0.008067      -0.004121
      -0.006583      -0.000402       0.002407
       0.004850      -0.007513      -0.000654
      -0.003025       0.002342       0.005386
      -0.009815       0.009428       0.003438
       0.014844      -0.010483      -0.002123
       0.006559       0.000247       0.007880
       0.001716      -0.002292      -0.010693
      -0.003374      -0.001683      -0.003772
      -0.006959       0.006776       0.008105
       0.001122      -0.008799      -0.005021
       0.001324       0.005442       0.003645
       0.007132       0.000083      -0.000524
      -0.003891       0.009968       0.000781
      -0.009372       0.000624       0.006504
      -0.000479      -0.004125       0.005947
       0.008093       0.000501      -0.008917
       0.003486      -0.010159      -0.009365
       0.000646       0.008315      -0.001242
