INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : PISCO-ICA
CODIGO  : PISC
LATITUD : -13.711
LONGITUD: -76.207

2. SISMO
FECHA LOCAL     : 2021/11/28
HORA LOCAL      : 01:32:29
LATITUD         : -12.04
LONGITUD        : -77.54
PROFUNDIDAD     : 65 km
MAGNITUD        : M5.2
DIST. EPICENTRAL: 235.7 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/11/28 06:32:52  UTC
NUMERO DE MUESTRAS         : 12001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.8629     2.5185        2.2801

              Z              N              E
      -0.000563       0.001266       0.000243
      -0.001687       0.000432      -0.003990
       0.003282      -0.003945       0.001884
      -0.000547      -0.000720       0.011420
      -0.002940       0.002295      -0.000183
      -0.001984      -0.000162      -0.003159
       0.000211      -0.001712      -0.004839
       0.005000       0.000095      -0.003387
      -0.001238       0.001080       0.002867
      -0.004236       0.000048       0.005918
      -0.001412       0.002206      -0.000734
       0.002726       0.000746      -0.002206
      -0.000688      -0.001772       0.004358
      -0.001390      -0.002788      -0.003025
       0.000329      -0.002034      -0.002390
      -0.002248       0.001729       0.000295
       0.001336       0.001616       0.000381
      -0.001186       0.001454       0.001706
      -0.002960       0.001173      -0.001762
      -0.000603       0.002271       0.000348
       0.001927       0.001653       0.001060
       0.002241      -0.003330       0.000250
      -0.003274      -0.003279       0.000891
      -0.003671       0.000604      -0.000360
      -0.000299       0.000890       0.000112
       0.001486      -0.004736       0.002315
      -0.000312       0.000332      -0.001248
      -0.002182       0.007304      -0.002038
      -0.003397       0.000054       0.000080
      -0.001902      -0.004069      -0.000872
       0.001776      -0.000770       0.003773
       0.000702       0.003101       0.002258
      -0.000755      -0.000578      -0.003580
      -0.002602      -0.002235      -0.004594
       0.000827       0.000615       0.000061
       0.001689      -0.000181       0.003612
      -0.002530       0.001583      -0.001604
      -0.000179      -0.001845       0.000694
      -0.001943       0.000514      -0.000011
       0.000812       0.002749      -0.004671
       0.000945       0.002011       0.002907
      -0.002448       0.000318       0.001097
       0.000823      -0.004494      -0.004649
       0.000303       0.001377       0.003491
       0.000434      -0.000423       0.004380
      -0.003725      -0.003529      -0.003069
      -0.000727      -0.000643      -0.000645
       0.002749       0.004184       0.003416
      -0.000374       0.004257      -0.002284
      -0.000319      -0.006196      -0.003757
      -0.002558      -0.000434      -0.001286
      -0.001266       0.005156       0.000732
      -0.004292       0.001411       0.005514
       0.001974      -0.005460       0.000558
       0.002439      -0.005157      -0.002022
      -0.004233       0.002417       0.000348
      -0.003481       0.001936      -0.001321
      -0.003488       0.002512      -0.002602
       0.003748      -0.002938      -0.001014
      -0.001587      -0.000481       0.009067
      -0.003827       0.005414      -0.000077
      -0.001946       0.000925      -0.008705
       0.001171      -0.004995       0.002768
       0.002209      -0.007210       0.000151
      -0.006498       0.003558       0.000755
      -0.001529       0.004336       0.001278
       0.002014      -0.003012      -0.003370
       0.002958      -0.001469       0.000142
      -0.001474       0.003737       0.002628
      -0.003092       0.001476       0.000357
      -0.000499      -0.004334      -0.004617
       0.000306      -0.000605       0.001381
       0.002249      -0.000444       0.004171
      -0.002862      -0.001127      -0.003645
      -0.000057       0.000984      -0.002935
      -0.001812       0.001074       0.000657
       0.000999      -0.002706       0.001597
       0.003070      -0.002816       0.004180
      -0.002278       0.004750      -0.004294
      -0.001021       0.003561      -0.006422
      -0.002969      -0.002272       0.006488
       0.002202      -0.007345       0.003593
       0.000468      -0.000030      -0.002786
      -0.001965       0.007936      -0.004180
      -0.001022      -0.000098       0.000104
      -0.001487      -0.004360       0.003580
       0.000754      -0.007424      -0.000162
      -0.001239       0.003954       0.003608
      -0.001593       0.008997      -0.003073
      -0.001126      -0.004455      -0.005243
      -0.000436      -0.004328       0.006139
      -0.001680       0.001366       0.000770
       0.000324       0.002600      -0.005039
       0.002043      -0.004648       0.004188
      -0.002182      -0.002198       0.003272
      -0.001271       0.003728      -0.004060
      -0.000451       0.000867       0.000301
       0.000154      -0.000100      -0.002320
       0.000189      -0.002043      -0.001164
      -0.002191      -0.000801       0.007147
      -0.002524       0.002366      -0.000926
       0.001385      -0.002205      -0.007645
       0.005532      -0.006249      -0.000272
      -0.001349       0.004020       0.006972
      -0.005309       0.003806       0.001941
      -0.000446      -0.002862      -0.003350
       0.003323      -0.000172       0.000149
       0.001693       0.000949       0.002589
      -0.003302       0.000562       0.000208
      -0.000761      -0.002565      -0.003243
       0.000329      -0.002374      -0.002074
       0.001819      -0.000406       0.003821
      -0.000930       0.002450       0.009167
      -0.001805       0.000188      -0.002945
       0.001894      -0.001250      -0.005660
      -0.001462       0.002102       0.004189
      -0.001106       0.000442      -0.001215
      -0.001609       0.000582       0.000191
       0.002043      -0.003865      -0.000093
       0.001612      -0.001027      -0.001511
      -0.003752       0.002530       0.002439
      -0.001857      -0.002606       0.002556
      -0.001206       0.002360      -0.001093
       0.004150       0.000261      -0.002787
       0.001547      -0.003720       0.006986
      -0.004769       0.001361       0.001588
      -0.002664       0.000823      -0.006522
       0.001491      -0.004618       0.001353
       0.003061       0.001723       0.000136
      -0.001525       0.005366      -0.000705
      -0.001469      -0.003109       0.003504
      -0.000224      -0.002293      -0.001877
       0.000198      -0.001883      -0.002407
       0.000644      -0.000688       0.008690
      -0.001799       0.003805       0.002959
       0.001465      -0.000090      -0.008695
       0.001326      -0.003936      -0.002371
      -0.001654      -0.002256       0.001116
      -0.002407       0.002278       0.003658
      -0.002235       0.002237       0.004942
       0.001510      -0.000627      -0.003754
       0.003329      -0.003025      -0.003514
      -0.001906      -0.000627       0.003713
      -0.003585       0.004759       0.003154
       0.000089      -0.000433      -0.000683
      -0.000149      -0.005372      -0.002663
      -0.000052      -0.002381       0.001455
      -0.003905       0.003956       0.001674
      -0.000519       0.001283      -0.004165
       0.000914      -0.002812       0.005705
      -0.002561       0.000282       0.001511
       0.002462       0.000679      -0.003842
      -0.002646       0.000646       0.009287
      -0.002244      -0.001635      -0.004637
       0.000905      -0.002379      -0.006516
      -0.000850      -0.000135       0.009194
      -0.000186       0.003512       0.003395
      -0.000617       0.001430      -0.001218
      -0.000237      -0.006684      -0.002371
      -0.002399      -0.003324      -0.001749
      -0.000130       0.001752       0.002698
       0.002661       0.004734       0.002248
       0.000223       0.002108      -0.000377
      -0.002544      -0.006051      -0.000373
      -0.004368       0.001266       0.002653
       0.001581       0.005403       0.000133
       0.002782      -0.003543      -0.003913
      -0.000176      -0.005875       0.000085
      -0.002045       0.000502       0.004668
      -0.002812       0.003182      -0.000478
       0.003122      -0.001730       0.002154
       0.000138      -0.003504       0.004483
      -0.004961       0.002544      -0.006795
      -0.002428       0.005438      -0.001872
       0.001488      -0.004566       0.004130
       0.002835      -0.003812       0.002004
      -0.000677       0.003687       0.003243
      -0.000168      -0.001720      -0.002676
      -0.003314      -0.001731      -0.006869
      -0.002403       0.002309       0.003355
       0.003959       0.005082       0.009885
       0.000551      -0.000114      -0.005319
      -0.002584      -0.007450      -0.004921
      -0.002288      -0.000575       0.009129
       0.000536       0.003151      -0.000083
       0.002658      -0.000304      -0.006401
      -0.001127      -0.000008       0.003902
      -0.004264      -0.000588       0.001727
      -0.000490      -0.000997      -0.005316
       0.005409      -0.001300       0.004738
       0.000120      -0.001179       0.003758
      -0.004882       0.000530      -0.001144
      -0.000665       0.001653       0.004203
       0.001415      -0.000494      -0.003751
      -0.001995      -0.002838      -0.006430
      -0.001354       0.001421       0.001849
       0.001685       0.002940       0.003244
      -0.001480      -0.001735       0.001662
      -0.000681      -0.004580       0.002491
       0.001207       0.000367       0.002105
      -0.001229       0.004614      -0.005812
      -0.002061      -0.002027      -0.006560
      -0.000784      -0.002075       0.005121
       0.001658       0.003050       0.004390
       0.001888      -0.000745       0.000396
      -0.001733      -0.001521       0.000471
      -0.000817       0.001409      -0.008313
       0.003683       0.000685       0.004820
      -0.001813       0.000350       0.012138
      -0.005197      -0.002822      -0.013336
       0.001782      -0.001237      -0.006638
       0.002532       0.001088       0.011672
      -0.001706       0.002224       0.003100
      -0.001144       0.004154      -0.002435
