INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : RINCONADA-LIMA
CODIGO  : RINC
LATITUD : -12.087
LONGITUD: -76.923

2. SISMO
FECHA LOCAL     : 2021/11/28
HORA LOCAL      : 01:32:29
LATITUD         : -12.04
LONGITUD        : -77.54
PROFUNDIDAD     : 65 km
MAGNITUD        : M5.2
DIST. EPICENTRAL: 67.4 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/11/28 06:32:35  UTC
NUMERO DE MUESTRAS         : 7001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   39.7895     68.7822        48.5722

              Z              N              E
      -0.001651      -0.014401       0.001812
      -0.010212       0.008639       0.006573
       0.004778       0.000203       0.004281
       0.003679       0.001303      -0.002108
      -0.006951       0.021813      -0.014754
      -0.006436       0.002025      -0.009566
      -0.003536      -0.016816       0.017685
       0.000386      -0.007590       0.010387
       0.001648       0.028203       0.013130
      -0.000017      -0.003742      -0.005434
      -0.009379      -0.002127      -0.013887
      -0.010644       0.004980       0.008325
       0.004012      -0.034687      -0.005565
       0.003077       0.032798      -0.004107
       0.014486       0.034538       0.003848
       0.002255      -0.008731       0.010941
      -0.023134      -0.016495      -0.006357
       0.000157      -0.016539      -0.000519
       0.003627       0.007278       0.021119
       0.002602       0.004297      -0.008083
      -0.010073       0.028465       0.003285
      -0.022490      -0.001201      -0.010219
       0.005279      -0.015741       0.006991
       0.009970       0.009504       0.022676
       0.006027       0.001308      -0.028769
       0.004325       0.003125      -0.006829
      -0.001460      -0.008166       0.002456
      -0.009210       0.005150       0.015986
      -0.007862       0.000584       0.006311
       0.005993       0.011645      -0.016477
      -0.015156       0.011659       0.019025
      -0.017061      -0.024070      -0.003243
       0.021612       0.014464      -0.005088
       0.007110      -0.002464       0.015468
      -0.007787      -0.012100       0.011011
      -0.011261       0.032351      -0.003336
      -0.011372       0.000428      -0.030188
       0.027670      -0.001515       0.003785
       0.003322      -0.020997       0.028302
      -0.019152      -0.014407       0.000281
      -0.004929       0.029495      -0.008659
      -0.002373       0.015462      -0.009652
       0.006076       0.017419       0.012492
      -0.004012      -0.038667       0.014002
      -0.005071      -0.000367      -0.015758
      -0.010308       0.044838      -0.001819
      -0.002993      -0.010050      -0.014084
       0.011004       0.001646      -0.010949
       0.004086      -0.021983       0.038156
      -0.002341      -0.005802       0.024061
      -0.011689       0.024518      -0.007435
      -0.005748       0.027133      -0.011024
       0.012610       0.011637      -0.012196
       0.000101      -0.039769      -0.018549
      -0.021472      -0.019287       0.005452
      -0.009564       0.016540       0.038928
      -0.003156       0.023162      -0.005266
       0.010285       0.009735      -0.024412
       0.027701      -0.014989       0.002486
      -0.000995      -0.016059       0.019151
      -0.023227       0.009363       0.036772
      -0.006788       0.004569      -0.023397
      -0.006566       0.018455      -0.033095
       0.000488       0.031875       0.005585
       0.014771      -0.025982      -0.003300
      -0.018555      -0.043107       0.023686
      -0.019409       0.003245       0.016292
       0.015149       0.045243      -0.007040
       0.020227       0.040649      -0.008461
