INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : MAGDALENA DEL MAR-LIMA
CODIGO  : MAGD
LATITUD : -12.095
LONGITUD: -77.072

2. SISMO
FECHA LOCAL     : 2021/03/09
HORA LOCAL      : 14:16:30
LATITUD         : -8.87
LONGITUD        : -75.94
PROFUNDIDAD     : 132 km
MAGNITUD        : M5.4
DIST. EPICENTRAL: 379.8 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/03/09 19:17:03  UTC
NUMERO DE MUESTRAS         : 12001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.4675     0.4341        0.4194

              Z              N              E
      -0.001629       0.021129       0.018628
      -0.016182      -0.019025       0.010240
      -0.001027      -0.016964      -0.011816
       0.018412       0.027055      -0.019428
      -0.006958       0.010853      -0.010543
       0.003755      -0.003636       0.003250
      -0.000722       0.004782       0.001290
       0.008223       0.010619       0.014739
       0.003118      -0.023315      -0.007371
       0.000674      -0.008712      -0.000484
       0.018726       0.014527       0.017179
       0.017580       0.014685       0.001436
      -0.017397      -0.004281      -0.002762
      -0.019631      -0.013979       0.002851
       0.008854       0.013117       0.022950
       0.019581      -0.003968       0.016541
       0.009915      -0.008222       0.000189
       0.004581       0.011621      -0.010726
      -0.013665       0.003625       0.003084
      -0.016683      -0.003773      -0.008566
       0.022026       0.006625       0.005694
      -0.006506      -0.013715       0.017816
       0.008966       0.011383      -0.011310
       0.008605       0.024436       0.014390
      -0.004291      -0.006692      -0.004579
       0.008921       0.018168      -0.011520
      -0.002193       0.002154       0.005238
       0.013745      -0.015830      -0.002784
      -0.010106      -0.001076       0.012544
       0.004841       0.009578       0.011842
       0.011478       0.005509      -0.011328
       0.007418       0.005711       0.004875
       0.022982      -0.000710       0.013641
       0.005203      -0.012956      -0.014613
      -0.011867       0.005257       0.002082
      -0.007187       0.007257       0.011260
      -0.004079       0.000347       0.003853
      -0.004478       0.011222       0.006288
       0.013329       0.020018      -0.002396
      -0.000582      -0.020365      -0.013522
       0.010085      -0.018896       0.012542
       0.009449       0.002912       0.019910
      -0.000973      -0.001411       0.004581
       0.008624       0.022393       0.006021
       0.002462       0.007926      -0.011917
      -0.010344      -0.008939      -0.003267
      -0.012449       0.013987       0.007556
       0.007267       0.002411       0.011269
      -0.005147      -0.014594      -0.006257
       0.007890       0.016012       0.003089
       0.004924      -0.010921       0.010097
       0.004053      -0.010553      -0.006743
       0.028991       0.037077       0.017287
      -0.004697      -0.005091       0.009034
      -0.012811      -0.007802       0.001161
      -0.005593       0.016499      -0.002787
       0.000987      -0.007545      -0.000612
       0.018352      -0.004769       0.006667
       0.016744       0.006486       0.009691
       0.009905       0.003568      -0.004106
       0.017482       0.011431      -0.006400
      -0.016562      -0.012087       0.012688
      -0.041670      -0.018773      -0.013335
       0.017896       0.019814      -0.003197
       0.018992       0.006748       0.008116
       0.001610       0.002080       0.009675
       0.005835       0.011762       0.000216
