INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : NANA-LIMA
CODIGO  : NNAA
LATITUD : -11.990
LONGITUD: -76.844

2. SISMO
FECHA LOCAL     : 2021/03/09
HORA LOCAL      : 14:16:30
LATITUD         : -8.87
LONGITUD        : -75.94
PROFUNDIDAD     : 132 km
MAGNITUD        : M5.4
DIST. EPICENTRAL: 361.1 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/03/09 19:17:00  UTC
NUMERO DE MUESTRAS         : 13001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.2558     0.5029        0.6640

              Z              N              E
      -0.000046      -0.001340       0.001145
       0.001126       0.002608      -0.001193
      -0.000110      -0.002368      -0.001843
       0.000448      -0.001996       0.001168
      -0.000279       0.002272      -0.001181
      -0.000582      -0.003694      -0.000346
       0.001259       0.000432       0.000054
       0.000125       0.000711       0.000576
      -0.000452       0.000697      -0.000818
       0.000192       0.003213      -0.001475
      -0.000933      -0.000125       0.000745
      -0.000202       0.000844      -0.000957
       0.001320       0.001157      -0.000618
      -0.000559      -0.003810      -0.000380
      -0.000284      -0.001427       0.002156
       0.000762       0.000866       0.000420
      -0.000397      -0.003112      -0.003059
      -0.000047       0.001304       0.003068
       0.000301      -0.000294      -0.000807
      -0.000072      -0.000316      -0.001966
      -0.000349      -0.000625       0.002889
      -0.000410      -0.001561       0.000266
       0.000018       0.004091       0.000578
       0.000345      -0.002589      -0.000191
      -0.000160       0.001739       0.001123
      -0.000398      -0.000911      -0.000703
      -0.000068      -0.003883      -0.002868
       0.000099       0.002572       0.002123
       0.000274      -0.003987       0.000235
      -0.001012       0.001281      -0.003245
      -0.001090       0.000726      -0.000848
       0.000280      -0.001393      -0.000972
       0.000250       0.001564      -0.000860
       0.000479      -0.004415      -0.001528
       0.000488       0.001309      -0.001670
      -0.000449       0.001960       0.001724
       0.000386      -0.002035      -0.001568
       0.000058       0.001936      -0.000031
      -0.000987       0.000840       0.003460
