INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : MOQUEGUA-MOQUEGUA
CODIGO  : MOQA
LATITUD : -17.190
LONGITUD: -70.935

2. SISMO
FECHA LOCAL     : 2021/12/07
HORA LOCAL      : 04:39:35
LATITUD         : -18.61
LONGITUD        : -71.06
PROFUNDIDAD     : 28 km
MAGNITUD        : M5.5
DIST. EPICENTRAL: 158.6 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/12/07 09:39:48  UTC
NUMERO DE MUESTRAS         : 9001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   1.7645     2.5811        4.1462

              Z              N              E
      -0.000001       0.000220      -0.001049
      -0.001313       0.000256       0.000135
       0.002868      -0.000027       0.000647
       0.002039      -0.000575       0.000830
      -0.003086       0.000029      -0.000360
      -0.002626      -0.000105      -0.000494
       0.002301      -0.000655       0.000304
       0.000326      -0.000051      -0.001195
      -0.003888      -0.000119      -0.000847
       0.000496      -0.000167       0.000891
       0.002774       0.000008       0.000622
      -0.002030       0.000108       0.000014
      -0.002433      -0.000099       0.000994
       0.001975       0.000062       0.001975
      -0.001429       0.000203       0.000589
      -0.003720      -0.000855      -0.000523
       0.000430      -0.001128       0.000263
       0.001306      -0.000177      -0.000274
      -0.000275      -0.000248      -0.001101
      -0.000148       0.000086      -0.000908
       0.002447       0.000024       0.000142
      -0.001205       0.000016       0.000399
      -0.004615      -0.000197      -0.000123
       0.000200      -0.000417       0.001062
       0.002682       0.000473      -0.000190
      -0.000880      -0.000070      -0.000593
      -0.001536      -0.001098      -0.000217
       0.000486      -0.000618       0.000352
      -0.000624      -0.000379       0.000654
      -0.001693      -0.000219      -0.000165
       0.000531       0.000345       0.002005
       0.002590      -0.000009       0.001307
      -0.001612       0.000301       0.000062
