INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : MIRAFLORES-LIMA
CODIGO  : MIRA
LATITUD : -12.127
LONGITUD: -77.008

2. SISMO
FECHA LOCAL     : 2021/06/22
HORA LOCAL      : 21:54:18
LATITUD         : -12.77
LONGITUD        : -76.91
PROFUNDIDAD     : 32 km
MAGNITUD        : M5.8
DIST. EPICENTRAL: 72.4 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/06/23 02:54:24  UTC
NUMERO DE MUESTRAS         : 5551
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   40.2327     49.5682        64.5547

              Z              N              E
      -0.017617      -0.000308       0.007998
       0.036490      -0.002623       0.008437
       0.010088      -0.012096       0.002169
      -0.020811      -0.005257      -0.001775
      -0.019248       0.005922      -0.018259
      -0.005537       0.018457       0.007977
       0.025883      -0.014665       0.021953
       0.003700      -0.000868      -0.014299
      -0.012760       0.004311      -0.002247
      -0.006812      -0.009889       0.000645
       0.003788       0.006462       0.000095
       0.006651       0.003288      -0.003621
      -0.001738       0.001558      -0.001309
       0.000832      -0.011328       0.018330
      -0.010797       0.010472       0.005861
      -0.001459      -0.006191      -0.003608
       0.010142      -0.008402      -0.021243
      -0.000722       0.013528      -0.015191
      -0.004773      -0.001269       0.029198
      -0.013495       0.000300       0.010381
       0.000636      -0.004205      -0.017270
       0.022094       0.000911       0.015198
       0.000751      -0.008447      -0.001023
      -0.016201       0.009088      -0.011094
       0.006172       0.003607       0.005554
       0.002230      -0.008008      -0.007335
      -0.020849       0.004759       0.007670
      -0.004082      -0.009527       0.013936
       0.018468       0.004175       0.006501
       0.013512       0.005064      -0.017919
      -0.003093       0.011461       0.000046
      -0.009356      -0.010396       0.000254
      -0.019115      -0.014057      -0.016338
      -0.003534       0.014025       0.019927
       0.031185      -0.005205       0.001538
       0.002973       0.009960       0.019586
      -0.009892       0.003214      -0.018140
       0.011649      -0.011871      -0.024541
      -0.027809      -0.005808       0.030504
      -0.026595      -0.000698      -0.020654
