INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : CHORRILLOS-LIMA
CODIGO  : MSOL
LATITUD : -12.183
LONGITUD: -77.031

2. SISMO
FECHA LOCAL     : 2021/06/22
HORA LOCAL      : 21:54:18
LATITUD         : -12.77
LONGITUD        : -76.91
PROFUNDIDAD     : 32 km
MAGNITUD        : M5.8
DIST. EPICENTRAL: 66.6 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/06/23 02:54:24  UTC
NUMERO DE MUESTRAS         : 4913
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   16.0098     26.4438        34.9788

              Z              N              E
      -0.000259      -0.000159      -0.000550
      -0.000470       0.000668      -0.001953
      -0.000770      -0.000856      -0.001958
      -0.000519      -0.000637       0.000228
      -0.000036       0.000452      -0.002267
       0.000378      -0.000807      -0.002313
      -0.000459      -0.002068      -0.000848
      -0.001103      -0.001680      -0.001287
      -0.000463      -0.000978      -0.001556
      -0.000791      -0.002035      -0.002855
      -0.000503      -0.002523      -0.000016
      -0.000246      -0.000894      -0.000662
      -0.000576      -0.000607      -0.002759
      -0.000484      -0.000390       0.000360
      -0.000812      -0.000806      -0.001761
       0.000603      -0.000852      -0.001995
      -0.000484       0.000756      -0.001146
      -0.000922       0.000284      -0.001902
       0.000252      -0.000548      -0.000560
      -0.000750      -0.000776      -0.002478
      -0.000800      -0.000383      -0.001069
       0.000059      -0.000689      -0.000780
      -0.000672      -0.002165      -0.003017
      -0.000656      -0.001612       0.000611
      -0.000198      -0.001192      -0.001532
      -0.000173      -0.001028      -0.003547
      -0.000345      -0.000371      -0.000202
      -0.001233      -0.000201      -0.002577
       0.000285       0.000370      -0.001884
       0.000006       0.000758      -0.001814
      -0.001637       0.000503      -0.003071
       0.000244      -0.000049      -0.001383
      -0.000230      -0.000584      -0.002958
      -0.000222      -0.000257      -0.000920
      -0.000973      -0.000025      -0.000813
      -0.000004      -0.000906      -0.001739
       0.000793      -0.000835      -0.000586
      -0.001538      -0.000371      -0.002132
      -0.000146      -0.000314      -0.000627
       0.000332      -0.000755      -0.001733
      -0.000867      -0.000966      -0.003239
      -0.000959       0.000456      -0.000941
      -0.000145      -0.000788      -0.001644
       0.000436      -0.002321      -0.002342
      -0.000746       0.000323      -0.000785
      -0.000145       0.000014      -0.000883
       0.000830      -0.002070      -0.000949
      -0.000358      -0.001256      -0.002135
      -0.001291      -0.000193      -0.001201
       0.000457      -0.001205       0.000100
      -0.000275      -0.002057      -0.002672
      -0.000902       0.000101      -0.000554
      -0.000203       0.000160      -0.001800
       0.000487      -0.002091      -0.003702
       0.000033      -0.001230      -0.000385
      -0.001440       0.000213      -0.002948
       0.000230      -0.001436      -0.002953
       0.000029      -0.002395      -0.000980
      -0.001591      -0.000070      -0.001633
      -0.000438       0.000804      -0.001698
      -0.000358      -0.001160      -0.001390
      -0.001055      -0.001282       0.000292
      -0.000906       0.000372      -0.001458
      -0.000295      -0.000417      -0.002928
       0.000048      -0.001742      -0.001082
      -0.000307      -0.000835      -0.001456
      -0.000325       0.000120      -0.002418
       0.000076      -0.000854      -0.001386
      -0.001319      -0.001156      -0.001773
      -0.000598      -0.000460      -0.001676
       0.000054      -0.000861      -0.001227
      -0.001228      -0.001478      -0.003053
      -0.001062      -0.000842      -0.000779
      -0.000192       0.000470      -0.001028
       0.000125      -0.001069      -0.003143
      -0.000603      -0.000477      -0.000908
      -0.000908       0.000459      -0.001988
       0.000163      -0.001701      -0.001730
      -0.000336      -0.000927      -0.000704
      -0.001313      -0.000101      -0.001717
      -0.000072      -0.000943      -0.001599
       0.000316      -0.001729      -0.001775
      -0.000968      -0.000961      -0.000122
      -0.000911      -0.000060      -0.001526
      -0.000602      -0.000985      -0.002598
      -0.000105      -0.000553       0.000076
      -0.000691       0.000434      -0.001493
      -0.000031      -0.000326      -0.001833
      -0.000351      -0.001596      -0.001320
      -0.001092      -0.000686      -0.000564
       0.000250       0.000078      -0.001334
      -0.000275      -0.001121      -0.003806
      -0.000578      -0.001813       0.000085
      -0.000763      -0.001045      -0.001258
      -0.000936      -0.000265      -0.003022
      -0.000446      -0.001342      -0.000246
      -0.001129      -0.002055      -0.001150
       0.000048      -0.000950      -0.000696
      -0.000941      -0.000457      -0.001462
      -0.001235      -0.000834      -0.001050
       0.000321      -0.001049       0.000058
      -0.000378      -0.001224      -0.002146
      -0.001108      -0.000712      -0.002019
      -0.000275      -0.000909      -0.000845
       0.000118      -0.000979      -0.002078
      -0.000827      -0.000583      -0.002271
      -0.000707      -0.001148      -0.000323
      -0.000410      -0.000583      -0.001451
      -0.000860      -0.000425      -0.001735
      -0.000332      -0.000287       0.000199
      -0.000697      -0.000679      -0.000468
      -0.000773      -0.000985      -0.001766
      -0.000799      -0.000369      -0.001956
      -0.000317      -0.001476      -0.000744
      -0.000222      -0.001061      -0.001984
      -0.000591      -0.000895      -0.002467
      -0.000489      -0.001051      -0.000291
      -0.000707      -0.000755      -0.001830
      -0.000099      -0.001243      -0.002171
      -0.000509      -0.000660      -0.001033
      -0.001078      -0.001705      -0.000749
      -0.000230      -0.000938      -0.000463
      -0.000687       0.000203      -0.001638
      -0.000873      -0.000940      -0.001799
      -0.000177      -0.000784      -0.001250
       0.000201      -0.000395      -0.001202
      -0.001069      -0.000079      -0.002031
      -0.000561      -0.001288      -0.001503
       0.000817      -0.001628       0.000189
      -0.000599      -0.000989      -0.000831
      -0.001567      -0.001118      -0.001524
      -0.000102      -0.000867       0.000022
       0.000098      -0.000606      -0.000731
      -0.000792       0.000343      -0.001334
      -0.000906      -0.000185      -0.000573
      -0.000113      -0.001397      -0.001773
      -0.000727      -0.000487      -0.000772
      -0.001255       0.000695      -0.000798
      -0.000213      -0.000851      -0.001213
      -0.000008      -0.001500      -0.000607
      -0.001133       0.000207      -0.002098
      -0.000414      -0.000785      -0.000168
       0.000436      -0.001869      -0.002180
      -0.000564      -0.000912      -0.002550
      -0.000635      -0.000192       0.001394
      -0.000136      -0.001156      -0.002522
       0.000080      -0.001767      -0.001320
      -0.000477       0.000168       0.000631
      -0.001151       0.000114      -0.001913
       0.000511      -0.001161      -0.000781
      -0.001026       0.000304      -0.001502
      -0.001628       0.000802      -0.000418
       0.000260      -0.000963      -0.000406
      -0.000418      -0.000766      -0.002226
      -0.001011       0.000242      -0.000228
      -0.001006       0.000208      -0.000288
       0.000102      -0.001244      -0.001813
       0.000256      -0.001285      -0.000363
      -0.001006      -0.000243      -0.000533
      -0.000218      -0.002025      -0.001779
      -0.000119      -0.001758      -0.000028
      -0.000679      -0.000022      -0.001323
      -0.000274      -0.000230      -0.001939
       0.000443      -0.001653      -0.001097
      -0.001257      -0.001897      -0.002332
      -0.001401      -0.000002      -0.000763
      -0.000698      -0.000614      -0.001236
      -0.000631      -0.001834      -0.002069
      -0.000212      -0.000339      -0.000065
      -0.001225       0.000263      -0.001258
      -0.000030      -0.001467      -0.000938
       0.000281      -0.001424       0.000245
      -0.001386       0.000639      -0.002070
       0.000050      -0.000025      -0.001297
       0.000345      -0.002173      -0.001536
      -0.000173      -0.000823      -0.001249
      -0.000701       0.000468      -0.001000
      -0.000550      -0.001226      -0.002860
       0.000333      -0.001830       0.000160
      -0.000334      -0.000190      -0.000885
      -0.000634       0.000462      -0.003271
       0.000084      -0.000698      -0.001177
      -0.000758      -0.000716      -0.000418
      -0.000131       0.000414      -0.001084
      -0.000301      -0.000166      -0.002214
      -0.000999      -0.001971      -0.001596
       0.000061      -0.001396      -0.000496
      -0.000529       0.000130      -0.001669
      -0.001046      -0.001035      -0.001542
      -0.000480      -0.002392      -0.000040
      -0.000003      -0.001058      -0.001281
      -0.000426      -0.000045      -0.001596
      -0.001229      -0.001559      -0.001384
      -0.000346      -0.001440      -0.001600
      -0.000794      -0.000025      -0.001663
      -0.000917      -0.000545      -0.001936
      -0.000197      -0.001463      -0.001353
       0.000038      -0.001522      -0.002010
      -0.000508      -0.000755      -0.001278
      -0.000921      -0.000641      -0.001150
      -0.000163      -0.001406      -0.002510
       0.000057      -0.000470      -0.000755
      -0.000693      -0.000035      -0.001063
      -0.000373      -0.001280      -0.000990
      -0.000143      -0.001152      -0.000102
      -0.001138      -0.000345      -0.002923
      -0.000745      -0.000578      -0.000605
       0.000336      -0.001551      -0.000447
      -0.000166      -0.000928      -0.003100
      -0.000649       0.000044      -0.000640
      -0.000972      -0.001073      -0.001402
       0.000280      -0.001398      -0.002027
      -0.000136      -0.000638      -0.002189
      -0.000926      -0.001370      -0.001805
       0.000531      -0.001945       0.000454
       0.000206      -0.000854      -0.002897
      -0.001020      -0.000025      -0.002600
      -0.000002      -0.001125       0.000207
       0.000486      -0.001998      -0.001596
      -0.000630      -0.000229      -0.000919
      -0.001318      -0.000061      -0.000788
      -0.000210      -0.001739      -0.000268
      -0.000078      -0.000929      -0.000802
      -0.001183      -0.000262      -0.002111
      -0.000298      -0.000222      -0.000678
       0.000311      -0.001150      -0.002390
      -0.000502      -0.001429      -0.001696
      -0.000610      -0.000235      -0.001236
      -0.000691      -0.000431      -0.002376
       0.000117      -0.001857      -0.000771
      -0.000752      -0.001523      -0.001290
      -0.000589       0.000364      -0.001117
      -0.000054      -0.001395      -0.001502
      -0.000746      -0.001888      -0.001547
      -0.000294      -0.000104      -0.000039
      -0.000447      -0.000386      -0.001683
      -0.000818      -0.001493      -0.001640
      -0.000794      -0.001092       0.000048
      -0.001261       0.000639      -0.001783
      -0.000219      -0.000573      -0.002343
      -0.000560      -0.001354      -0.001286
      -0.000731       0.000047      -0.000810
      -0.000282       0.000063      -0.001955
      -0.000569      -0.001398      -0.002894
      -0.000740      -0.000959       0.000183
      -0.000930       0.000053      -0.001776
       0.000436      -0.001322      -0.002366
      -0.000060      -0.001000       0.000138
      -0.001528       0.000034      -0.002726
       0.000532      -0.000337      -0.001597
       0.000380      -0.000801      -0.000742
      -0.001190      -0.000935      -0.002241
      -0.000824      -0.000491      -0.000319
      -0.000206      -0.001147      -0.000771
      -0.001088      -0.001666      -0.001639
      -0.000830      -0.001218      -0.000641
      -0.000427      -0.000887      -0.001645
      -0.000472      -0.001068      -0.000871
      -0.000485      -0.000669      -0.000442
      -0.000626       0.000286      -0.003035
       0.000123      -0.000703      -0.002027
      -0.000562      -0.000891      -0.000945
      -0.000902       0.000250      -0.001469
      -0.000009      -0.000332      -0.001519
      -0.000803      -0.001666      -0.002050
      -0.000228      -0.001561      -0.000332
      -0.000225      -0.000056      -0.001961
      -0.000411      -0.001344      -0.002880
      -0.000150      -0.001857       0.000554
      -0.000565       0.000316      -0.000807
      -0.000387       0.000572      -0.002537
      -0.000921      -0.000422      -0.001358
      -0.000411      -0.000967      -0.000532
      -0.000260       0.000167      -0.001983
      -0.001277       0.000027      -0.002821
      -0.000174      -0.001517      -0.000670
      -0.000087      -0.000962      -0.001987
