INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : VILLA MARIA DEL TRIUNFO-LIMA
CODIGO  : SCVM
LATITUD : -12.142
LONGITUD: -76.941

2. SISMO
FECHA LOCAL     : 2021/04/25
HORA LOCAL      : 18:50:33
LATITUD         : -15.63
LONGITUD        : -74.66
PROFUNDIDAD     : 44 km
MAGNITUD        : M5.4
DIST. EPICENTRAL: 459.9 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/04/25 23:51:22  UTC
NUMERO DE MUESTRAS         : 16001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.4187     0.4884        0.6311

              Z              N              E
       0.004899      -0.003523      -0.005568
       0.004651       0.004435      -0.011659
      -0.008728       0.001619      -0.005035
       0.003289      -0.000214      -0.005009
       0.013721      -0.004652      -0.008309
      -0.010773      -0.004153      -0.014138
      -0.008328       0.002365       0.006255
       0.006406      -0.012458       0.001227
      -0.002320       0.001037      -0.016591
       0.003450      -0.003092      -0.008871
      -0.000831      -0.007487      -0.009341
       0.000894       0.013038      -0.004432
       0.001260      -0.005685      -0.006658
      -0.005727      -0.000596      -0.004312
       0.004199      -0.007175      -0.008918
      -0.001968      -0.009908      -0.011454
      -0.001344       0.010887       0.002991
      -0.001331      -0.007328      -0.004512
       0.002589      -0.005236      -0.004559
       0.003703       0.002031      -0.003891
      -0.005944      -0.001690      -0.012706
       0.003495      -0.002696      -0.013244
       0.000664      -0.005078      -0.007306
       0.000378      -0.003122       0.002925
      -0.002300       0.001593      -0.005269
      -0.007166       0.003487      -0.006040
       0.003010      -0.009509      -0.007866
      -0.001894      -0.003478      -0.017700
       0.002794       0.000964      -0.002772
       0.009102      -0.002990      -0.002337
      -0.002569      -0.001819      -0.003355
      -0.005708      -0.006161      -0.002969
       0.000499       0.002551      -0.011695
      -0.000343       0.000959      -0.006063
      -0.005317      -0.009050      -0.006324
       0.003224      -0.003055      -0.004444
       0.004716       0.005121      -0.009746
      -0.002703      -0.004012      -0.010738
      -0.003226      -0.005771       0.004961
       0.001131       0.000862      -0.001022
       0.003402      -0.005614      -0.013606
      -0.003198       0.002479      -0.010410
      -0.001932       0.000938      -0.003308
       0.001003      -0.011482      -0.007427
       0.004847      -0.000395      -0.012681
      -0.003927       0.002317      -0.007364
      -0.003403      -0.005306      -0.002770
       0.006412       0.000908      -0.000970
      -0.005842       0.002298      -0.000873
      -0.001668      -0.008452      -0.008013
       0.003853      -0.002772      -0.010412
      -0.001911       0.002395      -0.005761
       0.001217      -0.006203      -0.003537
       0.005415      -0.001744      -0.012677
      -0.004059       0.002656      -0.014156
      -0.004449      -0.002970       0.003239
       0.001178      -0.004733       0.002410
      -0.004180      -0.003195      -0.007669
       0.002052      -0.008642      -0.010738
       0.002941      -0.000307      -0.006307
       0.004759       0.009799      -0.009162
      -0.002838      -0.001198      -0.011309
      -0.004843      -0.005340      -0.004518
       0.008091      -0.005047      -0.010056
      -0.005060      -0.000650      -0.000967
      -0.007499      -0.004133       0.000222
       0.003667      -0.005442      -0.006792
       0.003060      -0.001264      -0.006488
      -0.005400      -0.001964      -0.010206
       0.001689       0.007196      -0.005152
       0.008109      -0.003446      -0.008804
      -0.005883      -0.006772      -0.009404
       0.000385      -0.000702      -0.003159
       0.001559      -0.003750      -0.007639
      -0.000530      -0.003599      -0.006307
       0.000558      -0.001200      -0.002510
      -0.006072      -0.004011      -0.005893
       0.000514      -0.001928      -0.001624
      -0.000591       0.006452      -0.005694
       0.002805      -0.009456      -0.014923
       0.006501      -0.001575      -0.011093
      -0.002405       0.005739      -0.004727
      -0.004376      -0.005591       0.005343
      -0.001014      -0.003733      -0.004669
       0.001638      -0.005901      -0.018043
       0.002093      -0.004142      -0.007184
      -0.003897      -0.002886      -0.003181
      -0.003195       0.006349      -0.002062
       0.007457       0.001354      -0.003078
       0.001663      -0.006778      -0.012346
      -0.005468      -0.001433      -0.007200
      -0.003601      -0.001003      -0.004902
       0.004764      -0.002779      -0.009532
       0.005766      -0.006384      -0.008495
      -0.011027      -0.000187      -0.008023
       0.000269      -0.004013       0.000820
       0.007392      -0.001882      -0.002504
      -0.007120       0.002511      -0.005476
       0.002370      -0.002291      -0.006966
       0.003422       0.000812      -0.013302
      -0.001361      -0.005979      -0.006165
       0.001682      -0.006014      -0.005735
      -0.000951      -0.002274      -0.006634
      -0.001753      -0.000820      -0.001788
      -0.004267      -0.000256      -0.006191
       0.000409      -0.002552      -0.011624
       0.002853      -0.000973      -0.006175
       0.001586      -0.005554      -0.002724
      -0.000145       0.003583      -0.003335
      -0.001385       0.004987      -0.011257
       0.000802      -0.006725      -0.006516
      -0.004310      -0.002458      -0.002581
       0.000127      -0.006799      -0.009216
       0.000864      -0.001938      -0.007361
