INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : HUAYCAN 1-LIMA
CODIGO  : HYN1
LATITUD : -12.010
LONGITUD: -76.827

2. SISMO
FECHA LOCAL     : 2021/10/04
HORA LOCAL      : 16:32:37
LATITUD         : -9.59
LONGITUD        : -74.75
PROFUNDIDAD     : 136 km
MAGNITUD        : M5
DIST. EPICENTRAL: 352.3 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/10/04 21:33:19  UTC
NUMERO DE MUESTRAS         : 12501
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.5901     0.5954        0.6769

              Z              N              E
      -0.011648       0.002516      -0.017898
       0.002155       0.002029      -0.032101
       0.029404       0.031587       0.013780
      -0.024020       0.042436       0.038878
       0.002955       0.002238      -0.029392
       0.022019      -0.058962      -0.023309
       0.016623       0.001445       0.065480
       0.032821       0.044291      -0.007196
      -0.000060       0.004948      -0.044629
       0.013585       0.055019       0.029170
      -0.018603       0.008616       0.037009
      -0.023385      -0.043839       0.001618
       0.033474      -0.002362      -0.021790
       0.037202       0.022758       0.008179
       0.022593       0.016160       0.001040
      -0.037238      -0.025912       0.020704
       0.023871       0.033360       0.009437
       0.054459       0.043849      -0.045202
      -0.044622      -0.032451      -0.002808
      -0.009724      -0.001536       0.030010
       0.031262       0.055219       0.026757
       0.017455       0.012687       0.002981
      -0.011652      -0.014361      -0.024697
       0.015055       0.014970      -0.040557
       0.036935      -0.015543       0.009672
      -0.021086      -0.014817       0.059473
       0.055878      -0.016932       0.026971
       0.022538       0.047572      -0.014893
      -0.056434       0.084036      -0.037888
       0.007539      -0.038981       0.009068
      -0.001025      -0.019310       0.020174
       0.008668       0.009026       0.013551
       0.029047       0.015182       0.006177
       0.060494       0.007299      -0.027353
       0.038248      -0.024388       0.006562
      -0.085180       0.063465       0.029258
      -0.068492      -0.027385       0.013661
       0.096741      -0.022459      -0.032265
       0.108659       0.076717      -0.012003
      -0.074540       0.023327       0.034297
      -0.079309       0.013962      -0.012453
       0.067181      -0.103411      -0.039564
       0.057532      -0.004896       0.046744
       0.015290       0.126920       0.050393
      -0.026131       0.021958      -0.049065
      -0.010417      -0.000053       0.022912
       0.071601      -0.051756       0.037657
      -0.034635      -0.014480      -0.038718
      -0.043552       0.004538      -0.033636
       0.053074      -0.001803       0.000327
       0.031085       0.070345       0.039803
       0.023388       0.009919      -0.001766
      -0.000608      -0.004202       0.011654
      -0.036705       0.002417       0.034593
      -0.011677       0.003682      -0.021837
       0.049820       0.018399      -0.040598
       0.081737      -0.011000       0.040283
       0.000600      -0.031117       0.044049
      -0.093529       0.000305      -0.048691
       0.016298       0.107152      -0.009305
       0.042896       0.019605      -0.013262
      -0.004871      -0.059320       0.025973
       0.041901       0.002460       0.081399
      -0.021006       0.006396      -0.037216
      -0.010225       0.030504      -0.061367
       0.066872      -0.008539      -0.016140
       0.037080      -0.017606       0.009913
      -0.043750       0.013807       0.075889
      -0.014117       0.019053       0.019695
       0.032257       0.044775      -0.032329
       0.018770       0.023057       0.020723
       0.025696      -0.013904      -0.028582
      -0.040493      -0.051558       0.007280
       0.008660      -0.006189       0.039433
       0.048371       0.070626      -0.047463
      -0.021908       0.023994      -0.004260
       0.028600      -0.010634       0.025154
       0.030723      -0.023501      -0.014076
      -0.026502       0.006277       0.013649
       0.011997       0.040582       0.057299
       0.017960       0.013146      -0.003261
      -0.004527      -0.002973      -0.069949
       0.019080      -0.024638      -0.004434
       0.020686       0.018231       0.028794
       0.004591       0.009295       0.018298
      -0.009081       0.026156       0.004209
       0.014975       0.044167      -0.010608
       0.012262      -0.031643       0.009036
      -0.012533      -0.028114      -0.015560
       0.012511      -0.014043       0.009166
       0.028646       0.044797       0.035275
       0.018873       0.032152      -0.025325
      -0.003097      -0.024674      -0.004498
       0.003473       0.029118       0.054080
      -0.000860       0.019580      -0.006320
      -0.000351      -0.008261      -0.013432
       0.035657       0.015249       0.013601
      -0.001452       0.008299      -0.023444
      -0.019009      -0.009490      -0.018926
       0.036494       0.033362      -0.001151
