INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : VENTANILLA-LIMA
CODIGO  : PAVE
LATITUD : -11.832
LONGITUD: -77.154

2. SISMO
FECHA LOCAL     : 2021/10/04
HORA LOCAL      : 16:32:37
LATITUD         : -9.59
LONGITUD        : -74.75
PROFUNDIDAD     : 136 km
MAGNITUD        : M5
DIST. EPICENTRAL: 362.5 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/10/04 21:33:15  UTC
NUMERO DE MUESTRAS         : 16001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.4206     0.4352        0.5005

              Z              N              E
       0.040805      -0.053802       0.021483
       0.084976      -0.018727      -0.005152
       0.028881       0.011823      -0.068448
      -0.045230      -0.002544      -0.055113
      -0.037274      -0.045979      -0.007186
       0.018889      -0.029683       0.029332
       0.010182       0.009044      -0.007246
       0.017594       0.008345      -0.039799
       0.016092       0.006732      -0.011524
      -0.027980      -0.011592      -0.043153
      -0.036423      -0.026723      -0.005600
      -0.042876      -0.044535       0.022150
      -0.010495      -0.030425      -0.030162
       0.016888      -0.001738      -0.026933
       0.007476       0.009085       0.005151
       0.015917       0.016408      -0.013300
       0.010484       0.018601      -0.036241
      -0.018797       0.019933       0.004752
      -0.038806      -0.019006       0.015511
      -0.037223      -0.026517      -0.007797
       0.057779       0.034553      -0.037241
       0.008148       0.025043      -0.029435
      -0.066805      -0.016457       0.014190
       0.039350      -0.033714       0.004252
      -0.067006      -0.079523      -0.029900
      -0.029227      -0.027140      -0.013835
       0.101369       0.049915       0.002863
       0.031840       0.021329      -0.023253
       0.026051      -0.055065      -0.018194
      -0.061800      -0.080914      -0.018650
      -0.040263       0.021636      -0.005202
       0.005909       0.048170      -0.016814
      -0.027992      -0.025608      -0.051953
       0.026838      -0.063321      -0.012723
      -0.000882      -0.021849       0.001690
      -0.003672       0.016557      -0.012913
      -0.004320      -0.045619      -0.017806
       0.022715      -0.000057       0.026108
       0.046741       0.027241      -0.017658
      -0.044699      -0.032867      -0.084492
      -0.056344      -0.007871      -0.003970
       0.030453       0.012145      -0.004724
       0.054441      -0.001784      -0.046725
      -0.002556      -0.008051      -0.025723
       0.031115       0.003892       0.029377
      -0.014624      -0.023057       0.018723
      -0.066072      -0.011787      -0.023896
      -0.020251      -0.018910       0.008380
       0.010947      -0.026865      -0.005017
       0.041088       0.054040      -0.016387
      -0.037875      -0.008777      -0.013774
      -0.011643      -0.081889      -0.031122
       0.066025      -0.010055      -0.023712
       0.059917       0.034041       0.032183
       0.012007       0.003020       0.040592
      -0.079635      -0.034605      -0.033937
      -0.060604      -0.030605      -0.042746
      -0.042652      -0.048848      -0.053309
      -0.062758      -0.026867      -0.046734
       0.020713       0.080771       0.026721
       0.051086       0.005707       0.002279
       0.011366      -0.073385      -0.028298
       0.016340      -0.022557      -0.009836
       0.009813      -0.001746      -0.023735
      -0.026749       0.073007       0.002257
      -0.075869      -0.003955       0.003010
      -0.020476      -0.041843      -0.032930
       0.044963       0.019252      -0.033418
       0.056159      -0.016625      -0.010592
       0.034831       0.027052       0.006331
      -0.021320      -0.009656      -0.001307
      -0.020281      -0.060091      -0.021670
      -0.020268      -0.052799      -0.035413
      -0.009031      -0.016643      -0.011081
       0.017006       0.042704      -0.008396
       0.005084      -0.032153      -0.034287
      -0.014775      -0.038031      -0.052589
       0.031831      -0.001040      -0.011682
       0.046931      -0.014688       0.025298
       0.023503       0.005445       0.018410
      -0.039657      -0.036228       0.017301
      -0.059282      -0.006341      -0.009510
       0.027657       0.014425      -0.048338
       0.029337      -0.022736      -0.056510
       0.030972      -0.011215      -0.016947
      -0.072114      -0.053524      -0.020072
      -0.067795       0.002201       0.021077
       0.038091       0.039943       0.050602
       0.001637      -0.023951      -0.005722
       0.008205      -0.047204      -0.043107
      -0.022708      -0.007887      -0.037390
      -0.005204       0.008195      -0.006071
      -0.016871      -0.035891      -0.028865
      -0.018177       0.068622      -0.008914
      -0.006757       0.053676      -0.022543
      -0.013186      -0.059809      -0.030548
       0.036957      -0.033384       0.001287
      -0.002438      -0.013447       0.003187
      -0.008687       0.027499       0.018764
      -0.007452      -0.036132      -0.036381
       0.004670      -0.068883      -0.058121
       0.004064       0.001875      -0.015552
       0.021854       0.023138       0.013108
       0.016311       0.019421       0.001863
      -0.018277      -0.019613      -0.007466
       0.013341      -0.032248      -0.017989
       0.003130      -0.042409      -0.013156
       0.038405      -0.013171       0.019377
      -0.007032       0.002344      -0.028965
      -0.071504      -0.001189      -0.014520
      -0.022297       0.013895       0.016149
       0.016010      -0.011439      -0.060735
       0.001080      -0.020365      -0.031774
      -0.033690      -0.016310       0.035015
       0.001362      -0.014675      -0.004811
       0.042707      -0.015589      -0.039013
      -0.015018       0.011734      -0.043331
       0.010296       0.029028      -0.011168
       0.052537       0.025805       0.012729
      -0.069369      -0.042353      -0.028153
      -0.044536      -0.062585      -0.043975
       0.003043       0.000668      -0.008752
       0.000220       0.021927      -0.013964
       0.071533       0.038871      -0.029864
       0.022419      -0.046552       0.001073
      -0.027481      -0.070869       0.027577
       0.001797      -0.005555      -0.012960
      -0.007498       0.006158      -0.037799
      -0.009256      -0.021414       0.002508
       0.007087      -0.029667      -0.040950
      -0.038433       0.014792      -0.030429
      -0.054209      -0.010306       0.024788
      -0.000394       0.001755      -0.005011
