INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : CHIMBOTE 2-ANCASH
CODIGO  : CBTB
LATITUD : -9.065
LONGITUD: -78.618

2. SISMO
FECHA LOCAL     : 2021/11/26
HORA LOCAL      : 16:48:35
LATITUD         : -6.58
LONGITUD        : -75.93
PROFUNDIDAD     : 117 km
MAGNITUD        : M5.1
DIST. EPICENTRAL: 405.4 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/11/26 21:49:16  UTC
NUMERO DE MUESTRAS         : 14001
MUESTREO                   : 100muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   0.2143     0.4951        0.4963

              Z              N              E
      -0.001914       0.006233      -0.006730
      -0.000386      -0.006501       0.001464
       0.002447      -0.001710      -0.001443
      -0.001934      -0.013381       0.000224
       0.000842       0.002174      -0.002328
       0.000475      -0.005158      -0.009836
      -0.002434       0.001046       0.002930
       0.000124      -0.002300      -0.002422
      -0.000011      -0.007143      -0.001909
       0.000781       0.001286       0.004612
       0.003150      -0.008225      -0.008249
      -0.000140       0.002384      -0.000374
      -0.001796      -0.005493      -0.005942
      -0.000550      -0.000637      -0.000746
       0.000063      -0.006910       0.001580
       0.000016      -0.004127      -0.001106
       0.000078      -0.001157      -0.001580
       0.000642      -0.004423      -0.007428
      -0.000626       0.000350      -0.001061
      -0.000545      -0.003462       0.000674
       0.000729      -0.003380       0.000426
       0.001924      -0.004637      -0.004405
       0.000561      -0.003956      -0.001906
      -0.001902      -0.002676      -0.005653
      -0.002415      -0.003505       0.000824
      -0.000490      -0.003128      -0.004075
      -0.000004       0.000185       0.001114
      -0.000518      -0.007153       0.000025
       0.001962       0.000633      -0.005286
      -0.000764      -0.004979       0.000287
      -0.001701      -0.000370      -0.009986
       0.001327      -0.002115       0.002921
      -0.000021      -0.007996      -0.000392
      -0.000579      -0.001087      -0.002538
      -0.000551      -0.008894      -0.009742
       0.000715       0.002537      -0.003716
      -0.000040      -0.003738       0.004168
      -0.001847      -0.001884       0.000010
      -0.000453      -0.006286      -0.001673
       0.001945      -0.006097      -0.008593
      -0.000085      -0.002319       0.003326
      -0.001816      -0.005097      -0.006888
      -0.001169      -0.002218      -0.004398
       0.000153      -0.003833       0.002888
       0.002585      -0.000430      -0.001191
       0.000520      -0.009779      -0.000351
      -0.001137      -0.000989      -0.009452
       0.001352      -0.000589      -0.000313
      -0.000722      -0.003215      -0.002141
      -0.001718      -0.002992       0.000842
       0.002056      -0.007720      -0.003020
       0.002468      -0.004514      -0.004643
      -0.000700      -0.000592       0.001684
      -0.001763       0.002648      -0.002463
       0.000103      -0.007350       0.000386
       0.000055      -0.001067      -0.006900
       0.001381      -0.001947       0.004714
       0.001204      -0.008249      -0.002553
      -0.001907      -0.001296      -0.004053
      -0.001716      -0.000241      -0.003580
       0.000731       0.000286      -0.003831
      -0.000679      -0.005470       0.007862
      -0.001762      -0.004437      -0.010028
       0.000116      -0.005491      -0.004392
       0.000705      -0.004832       0.002297
       0.000625       0.004089      -0.000711
      -0.001877      -0.005624      -0.002735
       0.000262      -0.004369      -0.001664
       0.003154      -0.003479       0.000917
      -0.000083      -0.001965      -0.007684
      -0.001136      -0.003621      -0.003019
       0.000762      -0.003057      -0.004468
       0.001272       0.000144       0.004764
      -0.000628      -0.005195      -0.000200
       0.000197      -0.001574      -0.008568
       0.003224      -0.007833      -0.002699
       0.000484      -0.000535      -0.004054
      -0.002406      -0.002425       0.007331
       0.000154      -0.003248      -0.009362
      -0.000639      -0.006840       0.001384
       0.000213      -0.005385       0.002447
       0.001862       0.000767      -0.002349
      -0.001239      -0.005122      -0.006374
       0.000159       0.002925      -0.009329
       0.000680      -0.007619       0.007977
       0.000682      -0.006759      -0.006011
      -0.000593      -0.002769       0.002053
       0.000792      -0.000059      -0.008135
      -0.000090      -0.001140      -0.000558
